review_text,review_date,flavour_name,star_rating
It's genian product I am very Happy to take it.,Reviewed in India on 7 August 2023,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Great product for protein supplement. Bit costly as it is imported from US but worth every penny provided a proper diet plan and exercise is followed with its consumption. Try i h e r b as they ship all health supplements made in US including Optimum nutrition brand directly. So you can save more as a benefit of buying directly. The shipping cost by UPS is roughly Rs. 900 and you get the product delivered to your home within a week! Still the overall price is cheaper than buying from an importer from India. Use this coupon code to get 5% extra discount: DIT6857Also you get $5 off on your first purchase. Try if you want to save few bucks! :),Reviewed in India on 8 January 2018,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,4
Nice,Reviewed in India on 4 July 2023,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
"* Blends unbelievably well with water* Exceptionally easy to digest* Helped heal numerous muscle tears in my arms resulting from illness* The double chocolate flavor is a convenient way to satisfy any chocolate cravings* Pricey because the product is imported from the US* Unfortunately, the product uses artificial flavoring and not real cacao* No-flavor is still not available in India unlike it is abroad(probably because the natives prefer extreme flavors in anything they consume, be it exceedingly spicy or exceedingly sweet).* The product is still created using some amount of chemicals (for seperation of whey), but again, this is not something the natives will be aware of or even concerned with here in India.All in all - great product!",Reviewed in India on 17 September 2015,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
The taste is not as good as other flavours. Price is on higher side as well.,Reviewed in India on 11 December 2022,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,4
"Its manufacured in india only, inhad previously one imported frm usa which has little white particles ,but i didn't find such particles in this pack, its packed in a cover which is placed in bucket,..",Reviewed in India on 22 January 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
"I Ordered during the Prime Day sale on 6-Aug-2020, however, received 06/2019 Manufactured product.Otherwise, have been using ON Whey for a longtime, no complaints about the product, always received ORIGINAL product from Amazon.Mocha is tasty (was expecting strong coffee flavor, but surprisingly its not) and its less sweeter than Double Rich Chocolate.",Reviewed in India on 14 August 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
The quantity has been reduced since the time the packing has changed.,Reviewed in India on 18 February 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
"I'm happy with the purchase. Checked the packing, seal, label and found it to be authentic. Mocha Cappuccino is a great flavour (probably the best). Blends well water and such it's a great treat after a demanding session of workout.",Reviewed in India on 7 December 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Product seems original .importer is Primarc Pecan from cloudtail Only thing which was fishy was the importers sticker was covered with white sticker and also the barcode and QR code on the back was covered with a white sticker ...not sure why..but this creates doubt if this is original product. If Primarc Pecan or Cloudtail can confirm ?,Reviewed in India on 24 October 2016,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Good product and original product I m always purchased this product only could tail india...,Reviewed in India on 18 June 2021,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
"The test of this protein, though a bit on the sweeter side, is good. Its kind of milk chocolaty. As for the results, I don't do too heavy workouts and my routine is also not that great (frequent traveler for work) but overall the product seems to be good & giving results. You feel fresh after drinking this post workouts. I'd recommend to buy this.",Reviewed in India on 29 September 2015,Flavour Name: Cookies & CreamSize: 5 Lbs,4
"If you're planning on having this with water it tastes like gutter water. However, with milk, it is like a milkshake. I (think) I received a genuine product because the sticker and hologram was there. Verified it on the importer's website too.",Reviewed in India on 2 October 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
"Never happened this way, received damaged package and entire powder is out. Not sure if the seal from ON so delicate.",Reviewed in India on 8 August 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Optimum nutrition whey always is of best quality and helps to gain/repair muscle with minimum/reduced fat . No significant side effect noticed...,Reviewed in India on 7 March 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
"It's not upto mark, i think it's from Indian manufacturers...",Reviewed in India on 25 January 2021,Flavour Name: Cookies & CreamSize: 5 Lbs,4
"Guys if you just have doubt about its authenticity buy it from seller primac peccan they are the best, price is reasonable and yes the product was good i gained some muscle mass but you need proper diet otherwise this wont help. And yes stay away from cookies and cream flavour.",Reviewed in India on 11 February 2016,Flavour Name: Cookies & CreamSize: 5 Lbs,4
"Good quality, well presented Whey Protein powder to supplement protein intake. Like the flavour.",Reviewed in India on 8 April 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Not sure if it's orginal or not. Tastes different from what I had bought from USA. But it's the b St available in Amazon,Reviewed in India on 21 May 2019,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
I have used chocolate and mocha flavours till now and this is the first time I am using cookies and cream. Compared to the previous two its granules are bigger so little difficult to mix in water.,Reviewed in India on 5 September 2017,Flavour Name: Cookies & CreamSize: 5 Lbs,4
With ON you atleast know that it isn't spiked and the protein is of good quality,Reviewed in India on 6 November 2019,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Product is very nice but packaging is also good,Reviewed in India on 7 August 2020,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,4
Good,Reviewed in India on 9 May 2021,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,4
"protein powder was all over the container and inside the box, but couldn't see any leakage. The product is genuine. Please make sure that the product wont face the same problem again. Overall satisfied",Reviewed in India on 11 December 2016,Flavour Name: Cookies & CreamSize: 5 Lbs,4
Product genuine,Reviewed in India on 31 December 2020,Flavour Name: Cookies & CreamSize: 5 Lbs,4
Good genuine product,Reviewed in India on 31 October 2020,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Double chocolate is best anyway... u also get 4 servings less in mocha flavor,Reviewed in India on 30 May 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Superb product. Gels well in milk rather than water..would like to try with double toned milk.  ON can always be trusted...,Reviewed in India on 26 February 2018,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,4
Good to use,Reviewed in India on 18 August 2020,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Nice,Reviewed in India on 25 May 2020,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,4
Good product but taste not good,Reviewed in India on 3 October 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Many other products can come and go but this is top class stuff . Awesome results love this product on whey,Reviewed in India on 23 July 2017,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,4
Received a few days before the expected delivery date. Product arrived in proper packaging. No damage and not near expiry also. Thanks!,Reviewed in India on 17 October 2016,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
"Good stuff, something to acknowledge is that it comes with BCAAs and Glutamine.Get 3 scoops and you're done with 72 grams.",Reviewed in India on 4 June 2016,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
This one was very good... good packing.. Verified logo... and result was also gud enough.Gud for lean muscle growth.,Reviewed in India on 24 January 2017,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
I don't think this product requires review..It does give results.. Have been using for now about 6 months and did give the results.Chocolate tests better than strawberry..,Reviewed in India on 20 July 2014,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Good and genuine product,Reviewed in India on 22 May 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Like,Reviewed in India on 4 July 2019,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,4
Always great to use this product!,Reviewed in India on 29 October 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
100% Authentic product.,Reviewed in India on 14 June 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Great Product and good service by seller.,Reviewed in India on 11 July 2017,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Nice,Reviewed in India on 10 June 2018,Flavour Name: Cookies & CreamSize: 5 Lbs,4
Great and authentic product,Reviewed in India on 11 September 2017,Flavour Name: Cookies & CreamSize: 5 Lbs,4
good packaging.. decent results in one month..,Reviewed in India on 23 December 2016,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Seems genuine,Reviewed in India on 16 January 2018,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,4
The packet I received seems authentic.,Reviewed in India on 18 July 2016,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,4
Good taste,Reviewed in India on 8 March 2017,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,4
Good product as expected..,Reviewed in India on 14 September 2016,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Good and prompt service.,Reviewed in India on 20 March 2016,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Nice product,Reviewed in India on 7 May 2016,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
Good,Reviewed in India on 26 December 2015,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,4
Good product,Reviewed in India on 11 September 2014,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
Best in Segment,Reviewed in India on 27 September 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,4
How to check originLity i am scared to purchase this supplements,Reviewed in India on 7 February 2018,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
"There are many fake supplements coming these days we have to be alert about all the supplements is there any body in India or Mumbai which can decide weather the supplement is pure and original like a governor body for the supplements in India weather its a Imported or Indian Brand.Unfortunately up to date, there is no regulatory or watchdog body which is in charge of regulating and managing the import, manufacture or distribution of supplements. They currently come under the Prevention of Food Adulterant n Act 1958 (PFA Act) which as you can see is an archaic act. The result has been a slew of unregulated, adulterated & fake supplements making their way into the Indian market over the past decade.Luckily in the offing and hopefully to come into effect next year is the all-new FSSA (Food Standards & Safety Act), currently FSSB Food Standards & safety Bill which was passed in Parliament. This Act finally recognizes ""DIETARY SUPPLEMENTS"" as a separate entity and is modeled on the lines of the DSHEA, CODEX and the EU Food Laws. Needless to say that it is a state-of-the-art ACT.",Reviewed in India on 13 March 2021,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,4
"ON Gold Standard is priced slightly higher than other brands like Ultimate Nutrition, Muscleblaze etc for the almost the same protein content per serving.This is the best protein when it comes to taste, mixability quality and digestibility. I highly recommend that you try the Mocha Capuccino flavor. Also highly recommended is that you mix it with another base liquid and not just water. I use 200-250 ml milk and 500-550 ml water. Please do not use only water otherwise it will taste super weird. You can also add flavoring of your own like Unflavored yoghurt, peanut butter, Vanilla ice cream etc. Make sure you add something else with water and the additive doesn't overwhelm the capuccino's flavor. Most of the weird taste comments are because of this reason only.As for the product, it is genuine. Bright commodities is an authorized importer of ON Whey Protein. The QR code checks out. You're getting a much better deal on Amazon compared to Healthkart or PayTM etc and you get faster delivery. I got it in 24 hours.I used to have Ultimate Nutrition before. But this beats it in every department especially digestibility. UN was hard to digest, personally for me. I would have to go Number 2 , everytime I had a serving. No such complaints with ON.Tl;dr Great protein powder, highly recommended.",Reviewed in India on 16 May 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Difference it’s make,Reviewed in India on 4 September 2024,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"On Gold Standard 100% Whey protein is continuously winning awards from 11 years as the best isolate whey protein and i'm using it from 2 years the best ever whey protein with the best results you get. Well talking about the flavour that it has More than 18 different flavours than any other whey protein manufacturer has.For better results take it immediately after your workout and try to take minimum 2 to 3 scoops daily as i take 1 scoop one hour later  in morning after breakfast mixed with yoghurt and 1.5 scoop after workout in evening but keep in mind don't eat for 1 hour after consuming it let it get digested and then take your meals otherwise you are wasting your whey protein.Tips to find the product is genuine or not1. Lot Number : Every optimum nutrition product has a lot number which signifies that it belongs to the original ON product batch. This number can be found on the bottom of the jar.2. MFG and Expiry Date : Always check manufacturing date and expiry date. An expired product is of no use because it can give you serious side effects.3. Product Label : ON Gold Standard 100% Whey’s product label is printed with dark and vibrant colors with a shiny and smooth finish. You should check the label thoroughly, it should not look flimsy. It also lists 24g WPI, 5.5g BCAAs and 4g Glutamine. You should check that this info is correct on your label.4. Grammatical Errors : There is no room for grammatical errors on Optimum Nutrition’s product label. If you find any errors on the product label then it is fake.5. Check Seal : The container should be sealed properly from outside especially the lid is properly sealed if ON Gold 100 Whey is genuine. The seal is shiny and also the lead. Do not accept if there is no seal.6. Check Manufacturer’s Address : All ON products are mostly manufactured in the USA, so your Whey protein container should have the USA manufactures address. Check the back of the container.7. Scan The Bar Code : On the jar you will find a QR code and a bar code. Just scan these codes with your smartphone by using a QR code scanning app. It will show you product details. If the details come to be about ON Gold Standard 100% Whey then its genuine otherwise fake.#Flavours are rated above.🤤Extereme milk chocolate  10/10🍫Double rich chocolate.  9/10🍫Chocolate mint  8/10🍫Vanila ice cream.  8/10🍨Rocky road.  7/10😤Mocha cappuccino.  10/10☕️Birthday cake. 7/10🎂Although my favourite is mocha cappuccino and extreme milk chocolate but mostly i take mocha cappuccino Because it taste little bit like coffee and i take it in cold low fat milk that's why it taste like cold coffee.So guys i think you will find this helpful.😘This time the packaging was worse the jar was damaged but it is genuine. And yes This does not happen all the time. 😎",Reviewed in India on 1 September 2017,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"First of all. This is my first ON product purchase. I've purchased whey only once before and in this limited contrast I can say with certainty that the flavor is exactly like what you smell in a vial of vanilla flavor liquid. The intensity is not as much obviously which is a good thing. The best part of this specific flavor is to experiment with fruits, peanut butter and nuts.I received the tub which is exactly what I was hoping for. The scoop was not buried as the whey came in a soft-plastic bag within the tub and the scoop was just tagged alongside out of the soft-plastic in the tub. This is quite appreciative as it prevents wastage and is easy to scoop out of given the diameter of the cover.Honestly speaking, it is a bit expensive and not everybody is going to go for this as their first whey purchase, but the more experienced athletes this is a no-brainer if you have a knack to experiment in the kitchen.For the effects and potent review, I'm pretty sure the ON name is enough and I'm quite confident it won't disappoint if not exceed expectations.",Reviewed in India on 3 March 2022,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,5
"I have been using Optimum Nutrition (ON) whey from more than an year now. It is really effective and must have protein for gym freaks who trains like beast in gym. It's a very important post workout supplement which acts as fast digestion and post workout recovery.I would like to mention, it's not that you had this and you'll see result, you have to workout, have proper diet to see results, but this gives you protein and other nutrition which helps in recovery and building muscles.I have tried Double Rich Chocolate, Coffee, Rocky Road and Mocha Cappuccino.Taste wise I personally liked Mocha Cappuccino and coffee as I am coffee lover, Double Rich Chocolate is also very good, less sweet as compared to others which is a plus point, Rocky Road tastes like bit of almonds.All four I have tried mixes well with water, I haven't tried with milk so cannot comment on it.I have been ordering from Primac Pecan Retail who is an authorized importer of ON here in India and I have never been dissatisfied, be it genuineity, delivery. It may be bit expensive than other sellers on Amazon but it's worth it.So workout hard, eat well and have your post workout whey and you'll start seeing results in 20 days.:) :) :)",Reviewed in India on 19 January 2017,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"ON products cost almost twice the Indian brands so one star less for value for money. I must say even Indian brands have improved quite a lot unlike taste of ON so I keep coming back to ON. This is my repeat purchase of ON but first time for cream and cookies it is a welcome change. when u drink it has a very mild after taste because of the artificial sweetners which is normal. But it's a great tasting new flavour( for me). I found consistancy slightly watery compared to same scoop size and water comapred to ON vanilla cream, mocha and chocolate flavors. But overall it tastes good and mixes well.I would love to try chocolate mint but it's on a inhuman price of Rs12000 for 2kg comeon that's no way to get a premium. I am sure only a moron who doesn't earn his own money will buy that.Ok Lets not get carried away bottom line is I love ON cookies and cream. And cloud tail has never let me down till date I will suggest dont look for measly discounts and buy from them only. Everytime I got original product from cloudtail.",Reviewed in India on 16 May 2019,Flavour Name: Cookies & CreamSize: 5 Lbs,5
"I used it for 3 months. It gave me expected results. Bought it for 11,000. It helped me to lose 10KG weight. (IT DID NOT REDUCE MY WEIGHT, I took lot of efforts for it, but protein power played major role)Its solubility in water is very good compare to the same one I used few year ago.Recommended product.Just a suggestion, if your budget does't support, you can eat 8 boiled eggs to get the same result that of 1 scoop of this protein powder.",Reviewed in India on 23 August 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"I thought about not buying this product thinking it’s fake or something, but it’s not I have verified the product with optimum nutrition itself. And if you see that the protein powder has no seal reviews that’s fine there’s a seal on the cap go check with optimum nutrition they keep it like that. So don’t worry it’s not fake.",Reviewed in India on 25 June 2023,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
"Tastes great, but the price has been going up for a while, and is more expensive than I'd like. However, I buy it on the basis of reputation, there's no way to tell if it or any other brand's powder has protein or just bournevita! :)Anyway, unless you find proof of any issues, this is my top choice for protein powder.",Reviewed in India on 9 April 2023,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"Most nutritional aspects have already been covered by many reviewers, so I will be not writing about it. I will mention about how to check whether the product is original or duplicate.Once you receive the product, Please verify its properly sealed, seals are not tampered and product does not have any damage. Also, confirm that it has bright commodities logo with hologram because they are the original importers of the product by Optimum Nutrition Inc USA. Lastly, do call on the customer care of the Bright commodities mentioned on their sticker, they will ask few of your personal details and tell them you want to check legitimacy of the product. Then they are going to ask you the batch number, which is mentioned underneath of the box in blue color, once you give them that they will confirm you with MFD, Exp Date, Batch of production, and Product import code. If these details are matched product is genuine.Hope it helps you all. Have a good health and all the best for body building.",Reviewed in India on 26 September 2017,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"I have been using ON for a long time now (lemme guess, around 4 years). There is one thing for sure, you can never complain about ON. Some people do mention that its not working. But that can be coz of other reasons : You got a fake product / You are not getting trained hard / You are not eating properly / You are not sleeping enough.There are many pros of this product : Good Quality, Easily mixed, Good texture, Tastes great (Especially the Mocha Cappuccino)Cons : None that i have ever came across. Except for one : Don't take more than 3 scoops (If you took more than 3 scoops, its definitely going to cause some trouble next morning)Above all : Perfect product. If you are a beginner, you have got to try this once (Only condition : You might not want to go back to any other product and that's going to make a hole in your pocket. Its damn expensive)",Reviewed in India on 31 July 2016,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Fabulous product...go for it,Reviewed in India on 4 February 2024,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,5
"Been a regular user of ON products, but have always purchased from healthkart and healthxp. Was always skeptical of buying branded products from Amazon, even if the seller is Cloudtail.But after reading a lot of reviews on Amazon, I decided to try it out during the Great Indian Festival sale. This particular product was imported and distributed by Glanbia, the parent company of ON. The scratch code on top gave a 100% genuine response on their website. The backside of the packet also had the expiry and manufacturing date printed in blue.Satisfied that it's a genuine product, opened the packet and had my 1st scoop. Similar taste to the previous ones I've had. Happy with my buy",Reviewed in India on 17 October 2019,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"Ive been using this for 2 years now and trust me, i never found an alternative of using ON whey protein!It has the best taste and gives the best possible results to me! Also dont be afraid to buy it from amazon from genuine sellers like RK or cloudtail, they will always send you the genuine product!",Reviewed in India on 14 October 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"The Mocha Cappuccino is probably the best Whey flavour I ever bought. It makes it seem like having coffee after a hard workout and even during your intra-day drink. My better half loves the flavour as well. I find 150ml of water to be optimum for this taste. It's amazing since the previous versions of ON needed around 500ml of water. I almost thought this was a fake. But this is the second one I tried that is the same, from different vendors. Also, the results say it all. With the right kind of workout, I was able to see results in as less as 2 weeks.Tried with milk.. it doesn't taste good (and not good if you are calorie conscious).",Reviewed in India on 8 November 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"Got a steal deal to buy it for ₹9999, been taking 1 scoop daily. Trusted brand whatelse do we need. It's a must if you are lifting!",Reviewed in India on 14 September 2023,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"I was skeptical after reading some of the reviews saying it's a fake product but ordered it anyway. The seller is genuine and when it was delivered the weight was correct, I checked the unique code on authentication available on ON's website it checks out correct and there's still seal on which you'll have to open it in order to use it. Got it for 10899 ordered in june 2021",Reviewed in India on 6 June 2021,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,5
"Original product. Was able to verify it. Haven’t tasted yes, but smell is enough to tell me that is is authentic ON product.It’s 4kg Indian packing n there was a discount. Got it for 9.5k. I always wait for these sales n then I buy my protein from Amazon (cloudtail seller). Nobody can match this price.",Reviewed in India on 18 January 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"Received the sealed original made in USA product from RK world infocom seller.Other buyers who are saying its fake product, don’t know full information on how to identify fake vs original ON Gold standard. Amazon never disappoint us😀",Reviewed in India on 19 September 2022,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
I started using ON whey 4 months back primarily to improve my post run and gym recovery done faster. I must say that I made a wise decision to choose ON protein. It gives me the required level of protein which helps in not only building muscles but also faster recovery and less muscle lethargy.I like the taste of double chocolate more than other flavors as it's a bit less sweet.My suggestion to whoever reading this post is to do give this product a try. If it works out with your gut then in sure you will see the benefits straightaway.,Reviewed in India on 7 January 2017,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Ok So I've bought 5lbs of Mocha Cappuccino flavour.. let me tell u it's one hell of a big container...*The container quality is good (not excellent neither poor)*The scoop is included in the container.*It smells superb (additicting smell)*Take with water or milk or any other bevarage of your choice and this flavour will not disappoint you surely.*It's authentic product and authenticity​ can be checked by scanning the QR code on the container itself...It was nicely packed and is effective in results too....Go for it... It's worth it 🙂,Reviewed in India on 12 January 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"ON has never disappointed me, so does the seller? This is the best whey I've been using from past 5 months. Appreciate Amazon's promised date delivery.Take whey protein, hit gym..!! You'll see changes in yourself.",Reviewed in India on 27 July 2022,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
"The product is genuine and original. I can say this by the smell of it already.I try to use this post workout for my supplement. For my pre workouts I do notPrefer a premix pre workout, I suggest you just have plain black coffee. I make my freshly brewed coffee in a Bialetti Moka Pot. Perfect strength before a workout.",Reviewed in India on 3 September 2020,Flavour Name: Cookies & CreamSize: 5 Lbs,5
"Hi guys the product is original i got it confirmed from ON itself if u have any doubt just mail them lot no and images of the product they will get back to you. Product is really good and extreme milk choclate is the best flavour you will notice the change in few weeks but dont forget to have good diet with it. Remember max protein intake is your body weight multiply by .9 , 1 , 1.5 grams that much protein you should take anything above it will harm kidneys i will advice take it as multiple of 1 gram of protein with your weight.",Reviewed in India on 19 July 2016,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
I really like Optimum Nutrition products. They are a highly trusted brand. The cost is high since it is an imported product. But I am OK with paying the high price as I am confident about the quality of the product. Don't gamble with your body by going for the cheaper Indian Brands.I liked the Strawberry flavored one better than the mocha cappuccino flavor.,Reviewed in India on 20 May 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"I was a beginner at the gym, gymming only for 2-3 months, and being a girl, I wanted to try protein with good flavour and absorbency. After a lot of research, I was convinced that ON is one of the best in market right now. So ordered it. And yes, it’s authentic, you can check the seal for authenticity. With proper diet, I could see my muscles grow.",Reviewed in India on 16 January 2020,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
Best flavour till date. Authentic product. Bought it during the Amazon great Indian festival and got it at a superb discount price 4500 😊 could not be more happy. I absolutely love the flavour this was the first time I bought mocha flavour and it turned out to be really good.,Reviewed in India on 19 October 2020,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"Verified by ON and Bright Commodities. Perfectly delivered by Cloudtail. Flavour could have been better. Nice product. Price deal was good. Delivered before time in perfect condition. Expiry date is of November, should have dispatched the one with longer shelf life as it’s of 5 LBs. Genuine seal.Always check first if it’s genuine or not.",Reviewed in India on 19 July 2020,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
"Firstly, its authentic! Did everything and more to check it up. Mixes like a dream and taste wise, isn't too bad. Got it from cloudtail along with other stuff, and they are prompt, and I have always received good stuff. And yeah, works great for girls too and no we don't bulk up! I use it, great pick me up after my workout and I can see the difference in about a week of using it. Thanks amazon and cloudtail! Hope I can change the flavour next time though!",Reviewed in India on 27 May 2016,Flavour Name: Cookies & CreamSize: 5 Lbs,5
"My One Friend Rohit Vachhani and myself (Indravadan Patel) Associate with AHMEDABAD ITI For Blind and Handicap National Level Player and  them and we Provided Full Year Protein and supplement to Them.This Donation For National Player Ahmadabad ITI Ordered Above Two Packets This total 3 national level players and one boy is blind n two girl's are handicap.Thanks & Regards,Indravadan Patel",Reviewed in India on 2 December 2019,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
I have been using other indian mfd. supplements to compromise myself with low budget but they didnt work as they are only good for tongue taste and the outcome is nothing.i bought this now its tastes less sweeter than the indian brands but who cares when you dont pay money for the taste but for the results. ON the name is enough.go for it.buy only with cloudtail,Reviewed in India on 28 September 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Good,Reviewed in India on 25 August 2023,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
First time i ordered optimum nutrition whey from amazon. i’m 100% satisfied with the quality & taste of on whey mocha cappuccino 😊 This is probably the best Whey flavour i bought after rocky road. it seems like having amazing coffee after a great workout session 🏋️,Reviewed in India on 25 June 2021,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"I have tried many different brands but On is On there is something special in it, the way it mixes in water, its taste, its quality is always on top.On is very good brand it also mentions from where their raw material arrives, manufacture process, legal distributers in india.All there things count and thier outcome is best and original whey protein.",Reviewed in India on 12 May 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
"Tastes like milkshake, doesn't make the milk super thick. Very good for using in other recipes with protein powder like cake or ice cream. Only thing holding me back from getting more is price. Even during prime day sale I paid 5k for 2.2kg.",Reviewed in India on 30 August 2020,Flavour Name: Cookies & CreamSize: 5 Lbs,5
Genuine product sold by RK world infocom Pvt. Ltd. Go for it,Reviewed in India on 17 January 2023,Flavour Name: Vanilla Ice CreamSize: 8.8 Lbs,5
Received the incorrect Flavour.Flavour Ordered: Cookies & Cream.Flavour Received: Double Rich Chocolate.Bar Code on the Tub Reads Cookies & Cream despite the Flavour being Double Rich Chocolate.Verification On Dispatch must meet higher levels of Scrutiny.The Protein seems genuine but the product still lacks the confidence due to the incorrect labelling.,Reviewed in India on 28 April 2020,Flavour Name: Cookies & CreamSize: 5 Lbs,5
"product & original, container wo little damaged but the product is very good",Reviewed in India on 7 July 2022,Flavour Name: Extreme Milk ChocolateSize: 5 Lbs,5
Before purchasing I was scared about getting an adulterated or a duplicate ON whey because in online platform it is possible but after receiving the product I was really happy because I got an authentic one. I confirmed with glanbia and with official importer Bright commodity also. It is authentic. Cloudtail has my respect. Keep up the trust.,Reviewed in India on 15 September 2019,Flavour Name: Cookies & CreamSize: 5 Lbs,5
"The first package sent did not have an importer details, but Amazon was kind enough to process the refund and the second package was amazing interms of flavour and taste... If the details of the importer are in place there is no product matching the quality of ON",Reviewed in India on 23 October 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
ON is definitely one of the best. But there are a lot of fake supplements out there . To make sure u received the genuine one check the scratch code and enter the code in the website(bright commodities) to know if ur product is genuine. If ur importer is someone other than bright commodities then goto their website,Reviewed in India on 11 July 2019,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
First of all I m happyas I got genuine product. And I have checked overall the box..and called  glanbia to further verification by giving batch code and they had given the correct product info. And protein I taste seems perfect to me becoz I had already tasted the before. So i suggest buying from cloudtail is safe...go for it.,Reviewed in India on 23 July 2018,Flavour Name: Mocha CappuchinoSize: 5 Lbs,5
Demeg box refund h,Reviewed in India on 12 March 2023,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
What i got was an authentic product. However the pack was imported almost a year back. Product has self life of 2 years so not a real issue for me.It tasted the same to me as it should be. Appreciate the cheap deal.,Reviewed in India on 15 November 2019,Flavour Name: Double Rich ChocolateSize: 8.8 Lbs,5
