review_text,review_date,flavour_name,star_rating
"Its a great product. Original and the worlds best, no questions asked. The double rich chocolate tasted good even with water but best when taken with cold milk. No complaints whatsoever. So why 3 stars? The actual price in US is for the same is $29.99. Thats roughly Rs 2000. But here they sell it for 2900 to even 3400. I understand that there are charges for import , shipping. But that shouldn't be an issue when you are importing in bulk. People think too much of profit these days. Since we don't have any other option we have to buy from here :(",Reviewed in India on 29 November 2015,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
How should I check authenticity when it has only 5 digits(please see image) where as there should be total 6 digits!Cannot comment if its original or not.,Reviewed in India on 4 September 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"I have ON Nutrition products from 3months. For this flavour I got the spoon in white color and it is transparent one. Not sure,if this is genuine one.",Reviewed in India on 14 April 2021,Flavour Name: Mocha CappucinoSize: 2 Lbs,3
"I dont know but i want to replace it,I show you images. The package is looking fake",Reviewed in India on 17 September 2021,Flavour Name: Mocha CappucinoSize: 2 Lbs,3
Reduce the price a little,Reviewed in India on 1 May 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"The media could not be loaded.
                



The Flavor was decent but I can't say it's best it's doesn't very well mixes with other 😅",Reviewed in India on 21 March 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"Best Whey protein out there, but always the expiry date is about 6 months when I buy this. Got a 2019 mfd. this time. Expires June 2021.",Reviewed in India on 19 January 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,3
Flavor is okayish...Amazon sent this product with 1 year already past the date of manufacturing.,Reviewed in India on 25 May 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
I think product is genuine but I tryed to SMS code verification but code is incorrect..I was tryed 4 to 5 time this is not Acceptable code.,Reviewed in India on 19 October 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"Lid was sealed but inner lid wasn't. Taste is mild compared to other brands. However, forms lumps when mixed with milk. Not great.",Reviewed in India on 15 December 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"When i open it....there is no bag in it ,its poweder without bag..which creat dought in my mind its origional or not,bcoz i saw a bag in bottel in ON nutrision site ..",Reviewed in India on 20 July 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Consistency is not thick....as per prescribed I opted that much scoop in the limited amount of water but thickness is not upto that mark of this product,Reviewed in India on 16 January 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
I am not sure if I have received duplicate. There was no seal at the top on lid. There was no cover or anything or seal or foil covered jar.Just plastic lid which I opened. And inside is powder half jar filled. So I am not sure if I should use this. Anyone else received same as I did?,Reviewed in India on 22 March 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
I got a ON whey protein product but there mention imported & marketed by Glanbia performance Nutrition India pvt. Ltd. Is it real? Tell.,Reviewed in India on 6 March 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
I buy this product first time. After used this whey protein. I will buy this nd  post review,Reviewed in India on 5 January 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"Price could be better, it was 25% lower in billion day sale. Bought at 2.6k. Cookies and Cream is amazing flavour.",Reviewed in India on 27 October 2020,Flavour Name: Cookies & CreamSize: 2 Lbs,3
It has mentioned 907g but I have weighted the whey protein it is 750g I have lost 157g,Reviewed in India on 8 February 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,3
Selling at less rate because they are clearing the old stock which will expire in 6 months,Reviewed in India on 7 January 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Authentic product sent but MFG date is June 2019. Old product sent and only 6 months left till expiry..,Reviewed in India on 3 December 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"I am not really a gym guy but later on I noticed that the powder was creating lump on warm water.also, without consuming proper food like corns, you would soon need a lot of laxatives to go with, if you know what I mean. lol.",Reviewed in India on 12 December 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"Had hopes for a geniune product but alas it was an adulterated one.I know because I regret ordering it from here and not importing from bodybuilding dot com, which I normally do.",Reviewed in India on 12 January 2019,Flavour Name: StrawberrySize: 2 Lbs,3
"Got it on 15 May.Writing after using for 4 days.First talking about taste, its not upto the mark like Dymatize rich choclate (I have personally used it). Secondly the mixing, it takes more time to mix and even after well shaking somewhat is left over. Lets see how it effects the muscle growth. Still my personal choice and recommendation is Dymatize Rich Choclate.",Reviewed in India on 18 May 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Taste is very bad for chocolate flavour.,Reviewed in India on 8 October 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
The product test less though it is claimed  by manufacture as chocolate flavor,Reviewed in India on 3 August 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
this is good in taste and best for body,Reviewed in India on 20 April 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Not satisfied with its originality / authenticity of the original product.,Reviewed in India on 7 March 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Expiry date is not matching once I received that is not good for us.,Reviewed in India on 28 February 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,3
"There was no scoop spoon inside. For the price they charge,  it's ridiculous.",Reviewed in India on 2 July 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Supplies from Old batch of Mfg date July 2019,Reviewed in India on 5 April 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
It is written 'made in USA' in they will write 'made in America'. It is not sealed from inside and there is no spoon inside is the product is fake?,Reviewed in India on 24 January 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Very bad tasteGo for extreme milk chocolate or chocolate peanut butter instead,Reviewed in India on 30 May 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
My protein is not desolving properly with hot milk. I have to use mixer and after that it also have some clots. I dont know its a sign of good or bad protein.,Reviewed in India on 9 September 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"No way you can check if this is genuine. The page mentioned on the label for the ON site does not exist. On scanning the code it again takes you to the page which again does not exist. There is no peel off label that I saw on the 5 lbs box.As such taste etc are good.But if buying product this costly, better buy from the neulife, Even the price is actually cheaper there.",Reviewed in India on 16 March 2016,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"Is the product genuine? There was no seal inside,though the code showed product is real.",Reviewed in India on 11 February 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
I dont get scoop,Reviewed in India on 16 September 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
It's good but I don't see growing in my mussels or in my stamina..,Reviewed in India on 17 November 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
The product that's shown in the picture is on sale in the US I guess. If you check the product image it's clearly mentioned 'Gluten free' and 'Banned substance tested'. But the product they sell in India lacks these notifications. I'm sceptical about the product's authenticity in terms of these points.,Reviewed in India on 6 September 2017,Flavour Name: Cookies & CreamSize: 2 Lbs,3
flavour tastes cheap chocolate candy,Reviewed in India on 9 April 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
I discovered nothing why i should continue to use it as a regular running with light workout s as a fitness enthusiast,Reviewed in India on 5 November 2019,Flavour Name: Extreme Milk ChocolateSize: 2 Lbs,3
3stars is for sending product very close to expiry,Reviewed in India on 1 February 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
I  order 2 times whey protein with flavor double rich chocolate every time i was getting different flavour each time.. I dont know why they are not ale to understand the requirement and delivered different flavor which i dont llike at all.,Reviewed in India on 24 March 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Seal open,Reviewed in India on 7 September 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
The flavour isn’t great. Doesn’t mix well with milk and tastes bad with water.,Reviewed in India on 25 June 2020,Flavour Name: Cookies & CreamSize: 2 Lbs,3
Not happy not happy,Reviewed in India on 20 March 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
I got the item when there was only one month left for the expiry.,Reviewed in India on 28 November 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Value which i paid was high a bit. Same product at cheaper rates available. Take ur time before purchase,Reviewed in India on 5 June 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Taste is good. Dissolves in water without any residue which indicates good quality.  Do not expect instant results with one box. Useful after post workout protein supplementation. One post work out serving of 30 g costs you approximately 90 rupees.,Reviewed in India on 18 April 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
The product didn't cause any allergic reactions at the same time I didn't see any significant increase in weight.,Reviewed in India on 22 May 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Taste is not so much better with water but have a suberb mixability,Reviewed in India on 20 November 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
The product is fine. The only issue I have is the expiry date. When I received the product I had only 3 months before the product expires,Reviewed in India on 22 April 2019,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,3
My product didn't get verified with authentification code.... May b item is fake,Reviewed in India on 2 March 2020,Flavour Name: Extreme Milk ChocolateSize: 2 Lbs,3
Goodproduct for muscle building,Reviewed in India on 5 May 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,3
Flavor is not good,Reviewed in India on 8 February 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"The strawberry flavour is really bad. The smell is strong which makes it difficult to drink. I haven't tried it with milk, only with water.",Reviewed in India on 24 August 2018,Flavour Name: StrawberrySize: 2 Lbs,3
Not good,Reviewed in India on 25 March 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
Sorry for the recent post i didnt see the scoopThe scoop is placed inbetween the powderBut there is no cover when u open the bottleHope its orginal,Reviewed in India on 18 February 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
First day,Reviewed in India on 15 March 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,3
"Vanilla ice cream flavour is the best tasting flavor in my opinion. With chilled milk it tastes just like vanilla milk shake. No additional sugar needed. But for those of you want low-sugar protein powder, this may not be for you.Seems to be of good quality. But recent studies on some of the whey protein brands including Optimum Nutrition suggest presence of aflatoxins and lead? It would be nice to have someone confirm if these problems have been resolved and if they are within safe levels.Been taking this protein powder on and off for a couple of years now. So far never experienced any side effects or bloating.It does come a bit costly but i guess its justified because its imported and is of pretty good quality. With the authentication label, you can be sure you’re not recieving a fake product.",Reviewed in India on 1 May 2024,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
Good quality and easily dissolves in water. The problem i felt was it is way too pricey compared to other brands even though its manufactured in india. Initially i thouught it was imported.,Reviewed in India on 2 August 2024,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
Very good but price too high,Reviewed in India on 18 August 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"The authentication process is pretty simple. You can for the SMS instruction the TRU SEAL on the box. Sometimes you don’t get a reply to your SMS. Don’t worry, go to the authenticateon website and use the code and batch number. If the SMS already authenticated the product. You will get the time of authentication of your SMS. Else it will show if your product is genuine or not.",Reviewed in India on 21 August 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Nice taste,Reviewed in India on 27 July 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,4
Like,Reviewed in India on 9 July 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Great taste and misscibility ,No nausea bloating or digestion issues.Suits well.Received a genuine product.Just the packaging was not good the bottle was deformed upto 40%.Rest it serves the purpose and provide adequate protein per serving.The carbs could be decreased and the artificial sweetner Aceesulfame pottasium should be ditched for good and the  price should be a little low.",Reviewed in India on 27 May 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Best product,Reviewed in India on 15 June 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I WILL GIVE THE FULL REVIEW POINT BY POINT (with attached Photos). ENJOY AND KEEP READING, YOU WON'T BE DISAPPOINTED.Just to clarify and to be honest, this is the first time I'm using a Whey protein, not just the brand but Whey protein itself. Though, I was very skeptical about the purchase after reading so many reviews about the product being fake, I still decided to order it.ABOUT THE JAR/TUB (AUTHENTICITY CHECK from the outside): There was a strong chocolate smell on the outside of the jar already. I checked the bottom of the jar and the tub looked normal. Mfd and Exp date had exactly 2 years gap. I did not find any tampering marks whatsoever.There was the ""ON Authentic seal"" on the neck band. I checked everything thoroughly before opening it. The QR code on the jar itself led me to product page of Optimum Nutrition website.The QR code on the importer sticker led me to Bright Commodities authenticity checking page. I scratched the Importer sticker for the hidden code and entered all the details and it said that the product is authentic.After opening the jar, I did find the seal attached on the lid.The jar was kind of half filled, not up to the brim. (Doubt 1)I also found the golden scoop with the branding on it and Made in USA written inside the scoop along with some other details.SMELL, CONSISTENCY AND TEXTURE OF THE POWDER: The power smelled nice and the texture was normal I think (First time user), not clumpy or anything.No stickiness at all, the powder did not stick to the inside of the jar. (Authenticity checking method found somewhere online)One thing that I noticed was that, the powder had some white particles in it. (Doubt 2)Now, to clear out my doubts I called 011-49594959 which was Glanbia Performance Nutrition. I followed the instructions given by the IVR and asked about my doubts. The customer executive was helpful enough and told that ""The product is 100% authentic. The jar is supposed to be filled half way and the white particles are 'Amino Acids'.""I was satisfied with all the authenticity checking and all.TASTE: Though it smelled really chocolaty, the taste was just okay. According to me, it had a medicinal taste to it.Consistency was okay, not thick at all, it might just be the amount of water I added. (1 full scoop in one glass of water)MIXABILITY: It mixed with the water fairly easily. Found 1 tiny lump, and by ""tiny"" I really mean tiny, most of the people won't even notice it probably. I noticed it because I was trying to find lumps intentionally. Now, keep in mind that I did not use a shaker, it was simply stirred with a spoon in a glass. I did not even stir vigorously. So, mixability is good I think.RATING: Now, talking about the rating, I gave it a 4* just because the taste was okay.",Reviewed in India on 21 March 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Good healthy protein powder. I used and getting good feeling. No pain in my joints. Sleep well. Good protein powder for hard working guys,Reviewed in India on 18 March 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Indulgent blend of creamy goodness and cookie flavor. Easy mixing, pure delight for fitness goals. Highly recommended!",Reviewed in India on 10 March 2024,Flavour Name: Cookies & CreamSize: 2 Lbs,4
"following is the list of checks i did for the protein powder's genuinity:. ON branded logo on top of the lid.. duration between manufacture and expiry date is exact 2 years. label on bottom of the jar printed in blue.. mixing consistency of the powder is fast with little to no lumps forming after the mix.. made in usa or made in india printed on the scoop.. qr code or 6 digit code on the sticker is verifiable at ON's official site. (most important check). no damages to the tub, lid or the label on the tub.. no spelling mistakes anywhere on the label.. genuine imported label present on the tub along with date of manufacture and expiry (matching with the dates on the bottom of the tub printed in blue), importers address and contact details.. finally, check importer's name in the list of genuine importers on ON's official site.",Reviewed in India on 26 January 2023,Flavour Name: Extreme Milk ChocolateSize: 2 Lbs,4
Really good product but cant say whether it is authorized as it didn’t work for me.,Reviewed in India on 29 February 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
I love that product but I needed to get a discount on this product. 😕,Reviewed in India on 17 January 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I have tried cookies and cream which was really good in taste, it’s just my opinion but I didn’t like double chocolate that much otherwise the absorbency is good will be good for someone who is been taking whey protein for few months,",Reviewed in India on 29 November 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
,Reviewed in India on 2 January 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Vanilla Ice Cream Flavor is not up to the mark as compared with the Double Chocolate Flavor.,Reviewed in India on 11 November 2023,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
Good productBut not getting verified with codeNot understanding why,Reviewed in India on 18 November 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Good for you if you are going to gym.,Reviewed in India on 15 November 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"So this was my 1st time ordering a protein supplement online and as per others i was also apprehensive about the genuineness. The seller was cloudtail so that was ok and i placed the order. Opened the packaging and carefully examined the box, showed no signs of tampering. The expiry date and batch number were printed on the bottom so that was a good sign. Product was made in Jan this year. Then i tried to scratch the authentication code but it was not coming off so i called the toll free number of glanbia. Gave them the batch number and got confirmation that its a genuine box. Then i realized that you can just remove the scratch sticker and see the number below it. Tracked it on authenticateon website and it was registered there so it was confirmed that its 100% genuine.Now about the taste, this is my 1st tasting ever and for a guy like me who isnt fussy about food/taste this is pretty decent. Not too sweet not too chocolatey.Mixability is great, no lumps or anything.Happy with the purchase.",Reviewed in India on 9 April 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
So I watched a lot of YouTube videos regarding ON authenticity.My product did not have an importer tag also there was no blue expiry date on the bottom.So I called ON customer support and the agent mentioned below points-1. Glanbia (importer) now imports raw material from US and packaging is done in India. I guess the plant is in Himachal and established some 6 months back.2. There will be no importer tag in new ON boxes.3. Expiry date and batch number is now printed on back of the box in a white space with black ink and not on the bottom.4.No vaccum cover on the lid intead a pasted seal.5. Check authenticity by the TRU SEAL (which we all do).,Reviewed in India on 10 January 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Tastes disgusting w water but yummy in the form of an actual protein shake (milk, banana, peanut butter, oats, 1 or 2 scoops protein powder)",Reviewed in India on 24 September 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Happy to get this for my teen children,Reviewed in India on 2 November 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
I have verified the product online as well as through helpline number. It is authentic and taste is also good.Mixes well and consuming post workout.Only doubt is on the bottom the box seems to be patched. Not sure why ?,Reviewed in India on 12 May 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
RK Infoline P Ltd is one of the authorised seller. So try to buy from this seller to avoid fake product.Double chocolate & vanilla are made in india. Remaining all flavours are imported from US. So I bought Extreme milk chocolate flavour. Imported flavours are bit expensive than India made.For authentication purpose i checked scratch code & sent email to glanbia c care to check batch no.. got succeeded in both ways.Hope it is helpful.,Reviewed in India on 19 October 2022,Flavour Name: Extreme Milk ChocolateSize: 2 Lbs,4
"I got a fake Whey protein delivered. The seal was tampered and lid side there was gum trace (the original seal was broken, powder was taken , fake powder was put in and sealed back) . Original powder used to be light brown colour and has good flavour (Chocolate) but this one was white in colour without any flavour. It was exactly like Maida. Raised a replacement request with a complaint and got the original one back . So be careful before using it.",Reviewed in India on 14 October 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"After having the chocolate flavour for quite a few months, this vanilla didn't disappoint either. One must be careful while buying ON products as it has been the best selling for almost 9 years now, it has the most duplication too specifically in our country. Some quick notices that one can do is firstly check for the distributors sticker along with its hologram. Bright Commodities is one among the 3 distributors of ON products in our country. Original bottle always has a shiny surface and the date of manufacture and expiry are either at the bottom or at the neck in bright blue colour(mostly). And the supplier is always  Glanbia,  US.  Talking about the inside, the scoop should have a ON mark engraved on it. But most importantly is the powder. Original protein powders are very fine in nature, almost like the talcum powder. On the contrary, duplicate powders are comparatively fat grains. I hope this makes your buying easy",Reviewed in India on 22 September 2017,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
"Brand is famous and doesn't need any review however it is bit costly because of it's popularity.Take it but with safety.1. Never take more than necessary protein because excess protein can damage kidney. Yes we believe if we take extra, we will be stronger however it has side effects and shoud be consumed in safe limit.2. When you take protein you must drink minimum 3 litres of water. Again drinking excess water helps kidney to flush out excess urea and also excess unconsumed protein.3. When you don't excercise, don't take it. Many guys keep consuming it even after they don't go to gym or workout. Don't take it as a health nutrition.4. When you visit any gym, the gym trainer try to brainwash you to buy protein powder. Never listen to the gym guy because he gets commision to sell protein powder. If you really need, get one. Also don't buy the brand suggested by gym trainer. To get high commission they suggest you any other brand and they don't care about your health. They just care about their commision.Thanks for reading. Cheers!",Reviewed in India on 19 December 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Nice product,Reviewed in India on 20 October 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Ok am using the product since a fortnight, and it seems to work well",Reviewed in India on 11 August 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"This is a genuine product. There are many ways to check it. Let me tell you in detail.1. Check on the optimum Nutrition India site to find the registered distributors. You can find cloud tail there.2. You can check the authenticity of the code given on the pack by verifying on the above website. It takes the code only once, so the fake product manufacturers can't reuse.3. There is a seal on top of the pack. Overall quality of sticker and box good. So definately genuine.The taste is quite good. I had ordered vanilla icecream. I think it will be really awesome with milk.The expiry is quite soon, like aug 2021. I think that's the reason they are giving at a discount",Reviewed in India on 1 March 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
I use this product..superb growth on my body ..but along with this I have face acne problem,Reviewed in India on 23 July 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Everything is great but i am disappointed with the flavour taste . It feels very low,Reviewed in India on 15 July 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I always get ON Gold WPP, it's simply the best easy to digest and comes with lot of flavour and flavourless. I ordered Mocha one as i was kinda bored with choco taste; same quality and nice taste. Much tastier if you mix your cold milkshake with it, one spoon peanut butter, 1 raw egg & 1 banana.Easier to digest as i am not lactose intolerant. If you are lactose intolerant then go for Pure Whey Hydro processed one, which you can take with water and gives same results.",Reviewed in India on 18 September 2021,Flavour Name: Mocha CappucinoSize: 2 Lbs,4
If u mix with milk it taste good,Reviewed in India on 16 September 2023,Flavour Name: Cookies & CreamSize: 2 Lbs,4
This is my first choice whenever I want to buy whey..!,Reviewed in India on 4 September 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
,Reviewed in India on 16 September 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I know ON is the best suppliment for whey protein in the market so I decided to order it online.I also knew the fact the there is huge issue regarding the authenticity of the product.I did some test to assure the veracity of the product.First of all I called ON customer care and enquired them about their authetic dealrrs in amazon.They listed names of some of their authentic dealers in amazon.I ordered from pne of them i.e Cloudtail India. Cloudtail India imports from Bright Comodities which is genuine distributor of ON products.I received my ON whey today and i scanned the QR code and to my expectation the vrowser opened up ON website which confirms its genuine.Still to confirm one last time I called their customer care and told them the batch number of my product and they told me about my product ,flavour ,quantity etc .They assured me its 100% genuine and can be consumend without any doubt.There is nothing ideal in this universe.SoI deducted 1 start because there is always a possibility of product improvement  and move closer and closer to perfection.",Reviewed in India on 21 December 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"1. On the containers lid there is one golden colour ""ON Gold Standard"" sticker which is sticked on to the black protection seal.2. There are two QR codes:i) ""ON"" Container QR Code-It is imprinted on the left hand side of the barcode, after scanning this QR code the official website of ""ON"" will be opened.ii) Disributors QR Code + Serial Number- The second QR code is of supplier in which there will be one QR code along with that a serial number  will be provided which is hidden under a silver sticker. Just scan this code and enter the details along with your serial number, this will show you whether your product is genuine or not.3. On the base of the container manufacturing and expiry date of the product is imprinted. On the website the date is printed in blue colour but the product which I have recieved has yellow colour printing.4. Mix the whey protein powder in water if it mixes properly then it's genuine and if there is residue with small lumps then it is fake.",Reviewed in India on 4 March 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
A really good brand and provides 24 GMs of protein a scoop,Reviewed in India on 25 July 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I have always used Optimum Nutrition as my primary source of protein. I find it better than most other brands, and even though it's quite expensive, I feel that the extra price you pay is worth it.I have always used the Vanilla flavor, and this time, thought I'd shake things up a bit and try a different flavor for a change. Rocky Road is good, but a bit too creamy, in my opinion. Maybe my taste buds are just used to vanilla, but the Rocky Road flavor always leaves an aftertaste in my mouth, which I don't like at all. If you're getting it, I suggest getting some other flavor.Vanilla, Chocolate and Cappuccino are all great flavors.The product itself is original, and came with the authentication sticker (Seller: Primarc Pecan Retail; They are the official importers in India for ON). I don't know why so many people claim to have gotten a spurious product, because I always order this from Amazon, and have never received a duplicate.",Reviewed in India on 28 October 2015,,4
Product is good quality but it is little expensive and they started manufacturing in india but still it is expensive and company is not sharing their filter method i guess they are using chemical method for filtering.,Reviewed in India on 15 February 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"The box was deflated from outside. But that doesn't effect the content inside. It smells and tastes good, don't know about the result as it is my first day. Happy with the product not happy with the packaging.",Reviewed in India on 8 November 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Product was good for recovery and growth but creates indigestion.,Reviewed in India on 2 June 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
I have been too excited about ext milk chocolate tastes because stimulating good reviews but actually it's tastes  bad i don't know why . Vannila was far far better in all . First time users do by vannila.,Reviewed in India on 5 October 2022,Flavour Name: Extreme Milk ChocolateSize: 2 Lbs,4
"The product looks genuine, the container mouth is not sealed. If you are slim/skinny  guy wanted to increase weight then go for it, scense it's just protein not at all harmful but avoid over consumption.1) take 24 gm of whey protein and mix it with milk and some dry fruits, banana, or strawberry (not compulsory).2) mix them all in a mixer and drink.3) do not exceed more then twice serving a day.4) if you don't exercise then plz start from now like running, skipping, push up etc.Or download a bodybuilding app which will guide you.5) kindly manage your diet and consume more fruits and vegetables. Try to compulsory have curd/yogurt in lunch with plate full of salad.6) the most imp. Avoid junk food.Good luck.😄",Reviewed in India on 29 September 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Hi, I got my on whey protine today. My retailer was cloudtail and it had bright commodities hologram and label. After opening the amazon box everything looked ok. It had all sign of being genuine. So than I tried to open the jar without breaking the seal (cause many have told that if u can open the jar without breaking the seal it might be tampered or fake). And it actually opened without removing the seal so I was obviously tensed. Then I thought lets it give a try may be its not fake. I was relieved to find its smell, taste and mixability eveything was fine. No fake product have that kind of mixability. It will leave lumps or it will not mix properly.",Reviewed in India on 24 October 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Good development,Reviewed in India on 6 July 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"As the headline says, i am not sure about the effect of this product on my body. This is my third box of ON protein shake and also i am pretty regular to the GYM since last 8-9 months. But frankly speaking, i do not see major improvements in my physique. I weigh around 74 kgs. I think i need to use it for couple years then i will be able to see some muscle growth. But this product is good. I like the taste and so far i have not had any issue with my digestive system (touchwood).  I will write another review once i see some muscle growth.",Reviewed in India on 14 February 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I bought it from cloudtail india and its a genuine product. I have used it twice and it is good for fulfilling the protein content required by your body. I will recommend to those who are doing workout, gyming or exercises and require high protein content for muscle building. If you can complete your required protein content by food like eggs, chicken breasts, etc then there is no need of this protein powder. Therefore don’t buy it blindly, firstly do analyse your body protein needs, workout goals and daily protein intake you are getting currently then go for it. No issues with the product and the brand as it is 100% genuine of Optimum Nutrition.",Reviewed in India on 6 October 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"The tub has a capacity of about 4lbs but they're handing out those for 2lbs of whey. Genuine waste of plastic and resources.Other than that, it tastes pretty good n doesn't need any additional sweeteners like sugarfree.The delivery was really quick. Received my order in just 2 days.NOTE: If you want to check whether the product is Original, use the QR Code on the box. When you scan it, it should direct you to the official ON website with all the details about your product. If the Code doesn't work, then its FAKE.Also i'll update my review after a month to let ya'll know whether it helped me with muscle growth or not.",Reviewed in India on 26 September 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Thnx amazone......,Reviewed in India on 18 June 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Disappointed to see that Scoop is not there with the Powder box.,Reviewed in India on 18 April 2023,Flavour Name: Double Rich ChocolateSize: 3.7 Lbs (1.7 Kg ),4
